,date,instrument_code,high_normalized,high_normalized_pred,open,close,high,high_predicted,high_normalized_orig,high_normalized_mlp_without_open,high_normalized_mlp10_without_open,high_normalized_keras_without_open,high_normalized_keras10_without_open,high_normalized_wiht_open_orig,high_normalized_mlp_with_open,high_normalized_keras_with_open,high_orig,high_mlp_without_open,high_mlp10_without_open,high_keras_without_open,high_keras10_without_open,high_mlp_with_open,high_keras_with_open
60,2023-09-20 00:00:00+05:30,LT,100.85963320033564,100.1617065968396,2926.95,2889.0,2944.95,2924.5715900678206,100.85963320033564,100.1617065968396,102.37277848803083,100.6313,101.926025,100.61497463229642,101.47655303718201,101.47144,2944.95,2924.5715900678206,2989.1315726827684,2938.2830679397584,2976.0870523681638,2970.1679691217987,2970.018406047821
61,2023-09-20 00:00:00+05:30,LTIM,100.25300385400135,100.29200441655777,5475.0,5462.0,5527.7,5529.850393517954,100.25300385400135,100.29200441655777,101.17998190597575,100.63167,101.348404,100.96255707762556,103.27801718752511,101.41137,5527.7,5529.850393517954,5578.811252340738,5548.5785993576055,5588.09762172699,5654.471441017,5552.272470474243
62,2023-09-20 00:00:00+05:30,LTTS,100.25197289414994,100.56103725332594,4655.0,4608.95,4674.95,4689.3622891970945,100.25197289414994,100.56103725332594,101.53194539183181,100.69355,101.35576,100.42857142857143,103.56553112630245,101.402626,4674.95,4689.3622891970945,4734.637677511901,4695.541628723145,4726.42173815918,4820.9754739293785,4720.292242050171
63,2023-09-20 00:00:00+05:30,LUXIND,100.72132883330025,100.86995608507178,1511.1,1508.0,1522.0,1524.2459064015195,100.72132883330025,100.86995608507178,105.19871974945286,100.74081,101.388916,100.72132883330025,102.18595452779348,101.49614,1522.0,1524.2459064015195,1589.657854133982,1522.294328224182,1532.0879099121094,1544.1319588694873,1533.7081643829345
64,2023-09-20 00:00:00+05:30,M&M,101.43470711870602,101.02095134873471,1620.1,1642.0,1665.0,1658.208405913806,101.43470711870602,101.02095134873471,101.5350062876469,101.039024,101.583984,102.77143386210727,102.17963651160625,101.57374,1665.0,1658.208405913806,1666.64636070858,1658.5050652427674,1667.4503115234374,1655.4122911245329,1645.5961309280397
65,2023-09-20 00:00:00+05:30,M&MFIN,104.21297064189748,100.30768072741198,301.6,309.4,314.15,302.3775035527834,104.21297064189748,100.30768072741198,101.57458158717331,100.64575,101.37746,104.16114058355437,101.47424755661939,101.75325,314.15,302.3775035527834,306.196576194534,303.3966192626953,305.60234311676027,306.0463306307641,306.88780236816405
66,2023-09-20 00:00:00+05:30,MANAPPURAM,99.68673860076574,100.19476967063518,143.2,139.9,143.2,143.92978663186744,99.68673860076574,100.19476967063518,100.87508321288598,100.755936,101.29355,100.0,101.55367001054987,101.56472,143.2,143.92978663186744,144.90705703531071,144.73590158843996,145.50818254089356,145.4248554551074,145.4406792602539
67,2023-09-20 00:00:00+05:30,MARUTI,99.73341823400271,100.64676069457822,10494.05,10342.1,10494.05,10590.152807044215,99.73341823400271,100.64676069457822,101.4463728948696,100.630165,101.2919,100.0,103.79210269738567,101.398,10494.05,10590.152807044215,10674.288802371075,10588.406601997376,10658.035076690674,10891.995153115,10640.757094417571
68,2023-09-20 00:00:00+05:30,MASTEK,101.35901778154106,100.77785379161367,2360.0,2336.0,2394.1,2380.372906557915,101.35901778154106,100.77785379161367,101.77000752303755,100.72093,101.325874,101.44491525423727,102.31558102334135,101.459236,2394.1,2380.372906557915,2403.807577694147,2379.028414001465,2393.3171516418456,2414.647712150856,2394.437973022461
69,2023-09-20 00:00:00+05:30,MAXHEALTH,99.58217270194986,100.08411299969869,570.0,556.0,572.0,574.8831450702693,99.58217270194986,100.08411299969869,101.16190225227649,100.702225,101.30709,100.35087719298245,102.34552847651474,101.72873,572.0,574.8831450702693,581.0739665370761,578.4335788574218,581.9079293212891,583.3695123161341,579.8537567138673
